,age,skill,height,salary
509,23.0,0.1334656511015196,1.56,1148.127939353555
510,54.0,0.30726166420645573,1.65,3837.346078109959
511,42.0,0.48371434962854354,1.72,2986.154426364258
512,46.0,0.6871897350859185,1.55,3675.323044523396
513,36.0,0.7842883181444884,1.97,3001.167658748412
514,60.0,0.05395664457986232,1.69,4091.6862977856995
515,56.0,0.4430861607171022,1.89,4275.064006929801
516,44.0,0.6995547791903862,1.97,3497.120642526438
517,50.0,0.24549360127258724,1.58,3311.620395812375
518,64.0,0.673901269193308,1.81,5636.82132188096
519,25.0,0.3578127195000681,1.95,1609.0468482755061
520,44.0,0.6937137449470567,1.92,3496.4144103312806
521,54.0,0.6236269796401198,1.98,4346.003671292288
522,25.0,0.7069931693680943,1.71,2226.8483899256935
523,52.0,0.5383282043382603,1.92,4000.258991296327
524,40.0,0.8158589200347153,1.72,3386.80019605475
525,44.0,0.7958739594609404,1.9,3673.3015067445276
526,26.0,0.7311651869686296,1.95,2294.7460429720604
527,29.0,0.058678000385373796,1.52,1328.0003034217605
528,55.0,0.5919494764770149,1.89,4417.131643721651
529,27.0,0.2853689455728501,1.98,1583.9650133779296
530,45.0,0.26039980161266363,1.77,2865.72445690786
531,65.0,0.6486795409925089,1.54,5717.645180327982
532,48.0,0.4535584747008189,1.51,3460.866940702118
533,46.0,-0.15893739610886348,1.68,2245.6464586106663
534,47.0,0.22971016390489202,1.68,2999.3473106340502
535,36.0,0.19109909707370448,1.79,2017.641551667526
536,36.0,0.34955059203478067,1.75,2289.2372554181115
537,54.0,0.43587999936685595,1.78,4054.444173475314
538,53.0,0.48440348569240704,1.78,4029.9341002287524
539,51.0,0.6245762735536289,1.85,4053.8801599185035
540,26.0,0.22430200642330728,1.95,1433.0786360450127
541,37.0,0.5696932786889605,1.82,2731.75984742021
542,57.0,0.23401091762212967,1.87,4035.424004345739
543,33.0,0.5659194752848344,1.72,2450.9031399799524
544,35.0,0.5222025330289015,1.71,2512.704308149066
545,21.0,1.3485251631993602,1.68,3133.3328094346457
546,48.0,-0.055121558142017135,1.95,2586.058576283961
547,35.0,0.5738691794355361,1.65,2599.578853999396
548,47.0,0.26086257866374296,1.62,3049.914558280023
549,56.0,0.5252717692057314,1.99,4396.6977346763515
550,59.0,0.36385673451325806,1.51,4485.373982383266
551,29.0,0.6477514084336038,1.75,2341.1786432961103
552,60.0,0.14471602630390806,1.93,4225.407186806885
553,26.0,0.5497933669612026,1.82,2004.9299974830217
554,40.0,0.479143244980038,1.88,2801.79121923269
555,26.0,0.39072671350367943,1.89,1726.0529466669811
556,20.0,0.4360650639561617,1.67,1540.9507706768857
557,44.0,0.5025566677771746,1.65,3189.3475841801805
558,42.0,0.5169815578927444,1.95,3018.6338735430554
559,52.0,0.63580171267412,1.69,4184.822913545938
560,57.0,0.35161617433166314,1.71,4246.70749836376
561,50.0,0.8172534154472415,1.92,4270.431850181595
562,61.0,0.2140020855019804,1.85,4475.904040230701
563,22.0,0.20722213665336453,1.81,1231.466796563055
564,43.0,0.44923719492315567,1.69,3012.6632333692974
565,55.0,0.49626842159323636,1.55,4259.756811585836
566,58.0,0.5303077637127547,1.56,4657.759530792654
567,26.0,0.5706463570403875,1.64,2044.6613958610565
568,25.0,0.3225231034652757,1.59,1568.4784401433042
569,22.0,0.7259366445130491,1.76,2116.6548845645807
570,30.0,0.8115739393887177,1.69,2679.635698960753
571,24.0,0.5785772988773767,1.71,1959.5414100914738
572,57.0,0.37688056453138286,1.86,4279.586920344069
573,57.0,0.7811033150314584,1.7,4976.87563555348
574,58.0,0.5756194270471284,1.82,4736.834299629096
575,45.0,1.0060100681013644,1.86,4125.107076413036
576,62.0,0.5374250286986095,1.65,5156.623797746621
577,65.0,0.3285701116949739,1.65,5182.570438840439
578,39.0,0.8357104530995352,1.78,3339.155944820869
579,37.0,0.5754039258572621,1.61,2743.959760599574
580,54.0,0.7611062116486582,1.89,4595.698093513445
581,52.0,0.28558271006200975,1.56,3581.726939586388
582,49.0,0.6745394677066526,1.76,3946.279683993707
583,56.0,-0.108917638395723,1.84,3343.076347208242
584,59.0,0.8408085738437621,1.98,5280.2123814384795
585,34.0,0.026519847220759507,1.8,1597.1036737749582
586,60.0,1.0289314816142323,1.6,5745.203452243862
587,24.0,0.2828337678513615,1.99,1424.5531323739217
588,53.0,0.8751775005189157,1.51,4682.619284592884
589,50.0,0.08697689147841514,1.65,3046.8619644722894
590,55.0,0.021153055603068627,1.7,3460.9601945252166
591,61.0,0.4099680866000902,1.55,4809.046242097488
592,27.0,0.3346025203305848,1.61,1694.5973712042228
593,25.0,0.7614803608409713,1.93,2298.9065555198927
594,30.0,0.3247408923915226,1.81,1847.2486813179237
595,62.0,0.352069988412613,1.75,4841.520229260425
596,58.0,0.9558820626677313,1.85,5380.1000014124775
597,45.0,0.4289613392892859,1.62,3151.682451343446
598,27.0,0.2451534183067674,1.51,1531.5783448322306
599,40.0,0.5404466898746212,1.51,2904.5769064975825
600,64.0,0.1327979305380123,1.7,4721.756481914621
601,33.0,0.5451960769807346,1.87,2404.438775255367
602,36.0,0.660634423592938,1.9,2803.394295768924
603,25.0,0.4509600936344428,1.63,1789.6769533448846
604,56.0,0.8428211003734307,1.56,4961.032203115804
605,33.0,0.9354051696135369,1.56,3071.4251208239843
606,57.0,0.567548637910956,1.88,4601.08038721525
607,29.0,0.9550941140599434,1.73,2864.300155853314
608,27.0,0.08051730116490236,1.93,1245.2693540705757
609,23.0,0.7797738310483617,1.69,2254.575514782148
610,48.0,0.730570967790074,1.55,3937.0711401204603
611,64.0,-0.34778237224478503,1.97,3876.6474850866475
612,53.0,0.3055408258431481,1.6,3724.4393374330193
613,48.0,-0.02323881374452863,1.96,2638.3477176412807
614,26.0,0.47937707678489444,1.64,1889.5036194267182
615,23.0,0.819730381396281,1.58,2316.822922022655
616,45.0,-0.3175546695095758,1.7,1885.1570618337212
617,51.0,0.41926699767427755,1.8,3709.7738295459394
618,48.0,0.5279186515958204,1.56,3593.698040193866
619,47.0,0.6541456987876546,1.79,3717.8207745812415
620,41.0,0.6582750596868285,1.67,3199.7077634190196
621,28.0,0.30749044031920725,1.59,1701.9229127949875
622,56.0,0.7680356905529775,1.52,4828.908376706687
623,49.0,0.4636775376656608,1.94,3566.8628071987573
624,48.0,0.7548285099336929,1.7,3987.2084668872776
625,31.0,0.48359253264379426,1.99,2150.8430325210575
626,52.0,0.8060517207181492,1.78,4471.736099772514
627,53.0,0.076383666484371,1.94,3316.4632261905654
628,33.0,0.35944534888067775,1.58,2094.3383667461294
629,25.0,0.30677658805158603,1.76,1545.0827885800938
630,62.0,0.4122099036603503,1.89,4930.5743699333225
631,33.0,1.004625889492071,1.92,3177.965056057805
632,41.0,0.05387586700468172,1.73,2172.2291358593698
633,33.0,0.21507133576056303,1.61,1851.3943574351856
634,24.0,0.6140301904237934,1.69,2019.811325720382
635,54.0,0.6508187344030705,1.8,4418.411781984886
636,50.0,0.6624204543375201,1.94,4003.725765540918
637,40.0,0.6194241316568166,1.62,3050.4691983682483
638,60.0,0.23334653248444542,1.8,4392.709038723225
639,64.0,0.34594053971302696,1.64,5082.661506404543
640,45.0,0.6558462169174888,1.85,3531.0390636370653
641,36.0,0.17125900897681046,1.65,1986.1415642195618
642,40.0,-0.11788515935584154,1.72,1799.4352610908034
643,27.0,0.2258611318090335,1.8,1508.983857575024
644,33.0,0.7584173037239876,1.53,2766.914860718897
645,29.0,0.286812803849559,1.6,1724.6017000439176
646,50.0,0.4236823849831233,1.67,3619.900216422721
647,59.0,0.8347263059301631,1.61,5296.807806723506
648,41.0,-0.019845557732317443,1.81,2042.4517161073954
649,31.0,1.0970817800871584,1.99,3193.7747531747764
650,59.0,0.5268479815929963,1.73,4776.281730659504
651,31.0,0.005085611134653889,1.79,1366.4186255711402
652,63.0,0.5949846260413671,1.75,5379.475113229308
653,35.0,0.5129858862565715,1.52,2484.323709402797
654,44.0,0.7470932575176579,1.6,3602.078471279686
655,44.0,0.16307914512497262,1.62,2610.682721264113
656,36.0,0.24300673139522633,1.91,2091.8547501166486
657,43.0,0.5523586681286108,1.59,3183.198900070973
658,40.0,0.4020285042461007,1.91,2666.1917639631356
659,59.0,0.6463669955765949,1.69,4979.783894480145
660,49.0,0.3675509096582366,1.73,3425.476708370413
661,38.0,0.8721429244511709,1.78,3324.09114611865
662,50.0,0.48132811487604127,1.7,3718.25779528927
663,46.0,0.5229066721552068,1.55,3396.041837541186
664,49.0,0.5323839325536702,1.78,3703.5008598928985
665,32.0,0.38035878874785567,1.82,2064.891214520332
666,36.0,0.46063712763542247,1.72,2478.923148975952
667,36.0,0.6031826618329733,1.86,2711.300485756772
668,65.0,0.7909990703199739,1.65,5968.699668502939
669,51.0,0.39924180622077016,1.56,3671.94740305628
670,29.0,0.028241101433490345,1.59,1284.1990366892687
671,36.0,0.4468114372589841,1.72,2455.4194753360066
672,57.0,1.3131074232715751,1.53,5869.888063949797
673,20.0,0.5818128239084115,1.9,1773.3975763052288
674,45.0,0.32505209263883406,1.96,2951.4422584929976
675,33.0,1.3094355746976087,1.57,3708.337278553637
676,25.0,0.11565312885824436,1.72,1221.4503510547493
677,62.0,0.46319332120674217,1.9,5015.744421712391
678,31.0,0.5895061183056659,1.93,2342.550343209874
679,45.0,0.25541636431992204,1.94,2836.818812511002
680,53.0,0.4122295612734642,1.53,3898.3956985530076
681,35.0,0.11291328095793235,1.53,1805.5580220166034
682,32.0,0.32328791517121397,1.6,1969.6093892907309
683,52.0,0.6117696445026489,1.61,4140.781482296732
684,44.0,0.1509948800461986,1.83,2585.98809764624
685,37.0,0.5971062477126108,1.81,2779.2697853637733
686,49.0,0.3873446767901557,1.8,3455.505884042932
687,24.0,0.6300183630719739,1.99,2014.7669442489623
688,42.0,0.8226773821959374,1.96,3536.405250740073
689,28.0,0.6978301607777231,1.58,2364.5925469711065
690,53.0,-0.061029367296692394,1.55,3096.3505704729573
691,25.0,0.03998387176505025,1.9,1077.2883576615147
692,30.0,0.11388548783248154,1.57,1486.9021308829206
693,31.0,0.600421410894528,1.93,2361.1063406109397
694,58.0,0.08115702314078393,1.95,3877.7321644647227
695,52.0,0.5651033655280779,1.99,4032.41144842434
696,50.0,0.3870145016861031,1.59,3553.1138171187104
697,28.0,0.5557926435250837,1.91,2111.5908007374064
698,55.0,0.28200714407893335,1.82,3898.6934185831637
699,40.0,0.4146266636958368,1.94,2682.476321450057
700,46.0,0.5366406831932061,1.51,3414.1066951391767
701,44.0,0.5826075799065348,1.79,3323.2059724833375
702,21.0,0.3225672242834515,1.79,1386.137367924096
703,58.0,0.41283184019221286,1.9,4450.129903987691
704,51.0,0.7328440953190715,1.94,4224.445955209555
705,30.0,1.2111585088013253,1.74,3358.3299766892956
706,56.0,0.7233194410297876,1.52,4752.890752517264
707,33.0,0.4119731609102409,1.96,2163.208074554389
708,35.0,0.4204438349713321,1.52,2327.0022222178895
709,49.0,0.40211992169041705,1.6,3480.623800373376
710,47.0,0.5898122119271242,1.52,3598.9284630427364
711,58.0,0.5545808629000716,1.68,4706.6274989258545
712,22.0,0.3876001471993017,1.86,1532.8102108795306
713,54.0,0.34261145644722957,1.91,3881.182782705054
714,21.0,0.36638017520616095,1.55,1454.9467927278083
715,27.0,0.24518969957512815,1.67,1545.4626512291288
716,41.0,0.28058487903076346,1.57,2551.2910959200003
717,45.0,0.18613056374300874,1.97,2713.2994762658964
718,62.0,0.47799206089687235,1.8,5052.60643702435
719,44.0,1.0562793034376359,1.55,4122.775310721315
720,37.0,0.6010648408110294,1.92,2771.9112733000343
721,48.0,0.43379673745272723,1.65,3440.45570262862
722,35.0,0.22986537695271264,1.59,2010.960305071947
723,21.0,0.5141552283481373,1.82,1709.3451618408105
724,48.0,0.626833044716588,1.65,3768.617424977183
725,36.0,0.8979358541248763,1.54,3212.380912653007
726,55.0,0.9190927316122078,1.92,4968.558687662038
727,26.0,0.9380099885553437,1.99,2638.352707570691
728,41.0,0.2618109221339304,1.73,2525.7187295790927
729,34.0,-0.15505333933702437,1.76,1290.9719120194559
730,65.0,0.5645831563084355,1.52,5572.039068490965
731,45.0,0.05571464562720885,1.79,2516.4879842084833
732,32.0,0.4980657265812878,1.7,2270.7117351881893
733,40.0,0.5206111528091322,1.89,2870.8564934862507
734,34.0,0.21626359836638004,1.73,1923.288279174257
735,28.0,0.8273304531543222,1.65,2589.4630193213316
736,64.0,0.7631777597061131,1.84,5785.6385239813635
737,32.0,0.26535098242428273,1.75,1874.0979190802648
738,61.0,-0.24314987349473094,1.96,3681.498916065937
739,38.0,0.5802169713897024,1.73,2830.009013313905
740,52.0,0.8030670530049706,1.51,4455.031523819176
741,37.0,0.5210585205010466,1.82,2649.0807585007565
742,25.0,0.7957879922372129,1.71,2377.799588803195
743,63.0,0.44200872494060967,1.73,5120.0549943504475
744,33.0,0.6909163738275564,1.79,2660.3309221490745
745,23.0,0.7263086937463581,1.55,2154.825274246143
746,41.0,0.933035606742125,1.91,3649.9038382063763
747,27.0,0.28484514199346095,1.95,1589.001966514274
748,62.0,0.08618868660806828,1.88,4377.76847000034
749,47.0,0.02729661016817142,1.59,2650.5934015382263
750,26.0,0.0845404902636277,1.67,1219.3589953995781
751,35.0,0.5169892734703034,1.78,2501.3299394511755
752,31.0,1.0338012876392033,1.97,3090.3397068894274
753,26.0,0.8609584201605162,1.67,2539.2694762242886
754,40.0,0.46431175775545597,1.95,2765.0952133096657
755,51.0,0.52342077997768,1.99,3858.5510529886637
756,36.0,1.1812260051652637,1.89,3689.9017424916747
757,20.0,0.9590120399200568,1.77,2428.3652620304283
758,54.0,0.7143322730058461,1.74,4529.725375836981
759,33.0,0.31052378686926474,1.62,2014.3386122294098
760,32.0,0.9746483312783192,1.54,3070.7921238138606
761,38.0,0.4759448411804904,1.53,2641.7116743949523
762,32.0,0.9064315137130405,1.54,2954.8235339528865
763,60.0,0.31504372239573253,1.51,4521.3918617834715
764,37.0,-0.16475122268754328,1.7,1488.9229214311763
765,50.0,0.3432744928731072,1.64,3482.12922677668
766,38.0,0.9123678391970667,1.8,3391.0452601346806
767,20.0,0.27565211757187724,1.73,1268.2487618236023
768,42.0,0.5873179751843757,1.55,3153.541052690773
769,47.0,0.9794875758101402,1.75,4273.1301278362225
770,58.0,0.6209016168491519,1.55,4810.633243520892
771,63.0,0.9152641190760002,1.97,5896.826520331982
772,35.0,0.1553441388410906,1.97,1860.9625539326357
773,50.0,0.6487887025349915,1.73,4002.580956260896
774,43.0,0.8612689299422807,1.65,3712.1584298608614
775,52.0,0.49621770146052047,1.77,3945.6148866492167
776,42.0,0.35282599251184343,1.82,2758.0854609191106
777,51.0,0.6509373801489726,1.97,4079.471064156035
778,43.0,0.8594172101234508,1.74,3709.369768936909
779,36.0,0.9371310429844,1.81,3284.311937325815
780,28.0,0.7281465698906109,1.82,2416.1304424630157
781,37.0,0.6896543409090676,1.69,2941.372381545348
782,49.0,0.4345582828997016,1.65,3538.7503298884767
783,45.0,0.479028923257903,1.78,3236.7973440900946
784,55.0,0.05137548282379778,1.79,3509.1114074426846
785,21.0,0.288146156801239,1.99,1298.5841935887136
786,53.0,0.4804065798121121,1.74,4025.0516974076336
787,56.0,0.7029134187866747,1.64,4729.515400829745
788,59.0,0.15232232249959443,1.61,4136.721034891539
789,36.0,0.6753597421265872,1.8,2840.1314951148656
790,31.0,0.25669570376207074,1.96,1771.2363974024997
791,28.0,0.2494222809674133,1.84,1600.254210125574
792,20.0,0.32992034173783474,1.79,1357.6376675965475
793,60.0,0.4773640704611547,1.62,4808.967094335623
794,57.0,0.7883942945481368,1.77,4987.315094898166
795,24.0,-0.015095676066711139,1.57,943.6341522542932
796,47.0,0.6026688870055191,1.85,3624.6376027867173
797,34.0,0.23258667872818028,2.0,1916.9698279463978
798,60.0,-0.09123991167430356,1.55,3835.9926450310186
799,65.0,0.21607017940735762,1.81,4987.508469244843
800,38.0,0.8649776600789003,1.96,3288.31572314111
801,21.0,0.739637514691011,1.63,2096.4285691410505
802,43.0,0.3354072102889859,1.93,2798.582199581518
803,35.0,0.36312260780286576,1.8,2238.3283667645387
804,37.0,0.2823124104794499,1.82,2243.212371464042
805,22.0,0.5020428710330892,1.75,1736.4741297152354
806,58.0,0.4283925616480527,1.81,4487.456519054025
807,22.0,0.414381569813299,1.5,1572.7644443435374
808,32.0,0.16508826761146828,1.56,1696.8863874204676
809,29.0,1.065132910532607,1.92,3032.8269918267165
810,56.0,0.09715415013324147,1.65,3700.1633041854943
811,50.0,0.9088283030713997,1.52,4432.255817988004
812,33.0,0.4933421180778389,1.82,2321.9628743813037
813,54.0,0.10836433135602769,1.61,3496.9924499474755
814,38.0,0.5685951832238951,1.73,2810.2519734320326
815,20.0,0.6940174479668731,1.68,1979.6696935394182
816,25.0,0.7184057032825295,1.86,2236.179656221018
817,31.0,1.4728124282516777,1.93,3844.1710701180937
818,41.0,0.9820969162512485,1.53,3739.1702020152406
819,30.0,0.830672049612416,1.89,2697.9600180518337
820,31.0,1.4186846454951931,1.76,3771.3264862342253
821,46.0,0.6934498937588929,1.8,3690.8847528897854
822,31.0,0.48727179474451215,1.6,2185.381984565338
823,44.0,-0.17698926265630044,1.96,2008.9719544912684
824,48.0,0.24546218164294248,1.64,3119.8482976853993
825,39.0,0.34378170372577954,1.83,2498.7256979015274
826,25.0,0.4993853789887921,1.95,1849.7203694063367
827,25.0,0.9457015002719051,1.76,2631.2551393546355
828,59.0,0.01972817823842754,1.89,3900.3554367160527
829,34.0,0.9399756780463258,1.74,3153.319164405796
830,40.0,0.37431605707721116,1.66,2635.6978087583016
831,31.0,0.5165998403606584,1.86,2229.1096892538367
832,60.0,0.27832107172798404,1.59,4468.334986189909
833,55.0,0.34464429003169816,1.9,3995.211068714816
834,62.0,0.24647618514041203,1.78,4660.457689290359
835,22.0,-0.19890463503151123,1.85,536.9626153237655
836,33.0,0.36276658040887333,1.67,2105.343348646495
837,27.0,0.07251747552315807,1.85,1243.3802032667031
838,55.0,0.23894243205493287,1.83,3824.498936061088
839,60.0,0.1121871328202157,1.73,4190.358287745778
840,47.0,0.5532168986439051,1.56,3541.7050601756096
841,64.0,0.23151722033814576,1.53,4878.184718962966
842,40.0,-0.07162968444402773,1.61,1875.0026230873816
843,64.0,0.3336244643309424,1.84,5055.397921843573
844,40.0,0.9227286683912072,1.91,3551.382043009816
845,20.0,0.6992232361591761,1.7,1988.6795014705992
846,45.0,0.4666742914777576,1.94,3195.957288679322
847,27.0,0.5015436140799066,1.64,1980.1867328282385
848,36.0,0.9864547280628843,1.93,3352.362979797145
849,22.0,0.4631978513710714,1.85,1662.5368422081558
850,31.0,0.41396236285150256,1.74,2064.096528574597
851,65.0,0.24649869622521947,1.51,5029.865317293599
852,44.0,0.6747365524743749,1.58,3477.3334128554143
853,24.0,0.3340867125141316,1.81,1539.136575526359
854,20.0,0.719863966418144,1.71,2023.7287449107782
855,24.0,0.2526750104474025,1.69,1405.5075197605177
856,60.0,0.46449113777405043,1.87,4778.240378604004
857,50.0,0.5164518567182659,1.55,3769.0686512983866
858,43.0,0.4663464285420676,1.6,3037.808862021182
859,44.0,0.5358616612347253,1.77,3245.0096182653647
860,46.0,0.00597561168273425,1.75,2525.159788819632
861,43.0,0.47155855899745225,1.76,3049.2121391880664
862,44.0,0.47781189255245715,1.71,3148.2402193391104
863,65.0,0.47836507027553377,1.62,5435.668794020067
864,22.0,0.09298394528700382,1.94,1019.6837001550407
865,20.0,0.2817771079727128,1.56,1271.2574160345832
866,20.0,0.6311702077790895,1.88,1860.2370559910773
867,59.0,0.23724279250164343,1.64,4282.875336145192
868,55.0,0.37676675306818463,1.54,4055.3934408566315
869,24.0,0.8186844254802996,1.74,2367.124035043552
870,23.0,-0.02586053351740547,1.64,883.599681912808
871,54.0,0.8118084727657847,1.88,4683.3221064684585
872,36.0,0.36114926805003233,1.76,2308.5163445774524
873,45.0,0.43766766306967475,1.97,3140.9125451212285
874,46.0,0.6786749709273344,1.86,3659.6374112171857
875,25.0,0.6882061589340752,1.6,2190.970403687595
876,58.0,0.5918290968692331,1.96,4743.963165684676
877,59.0,0.7158098597039235,1.61,5094.649848138898
878,57.0,0.7496016705657615,1.74,4922.683351688837
879,21.0,0.3273231737026945,1.67,1397.0895572459915
880,53.0,0.4733820073604548,1.65,4012.7506614717577
881,59.0,0.5333216398248984,1.93,4767.0367297925695
882,62.0,0.3681313341038598,1.96,4843.676968983541
883,50.0,0.31527032612453765,1.63,3434.0043485780457
884,49.0,0.721661761396229,1.97,3999.7025122763707
885,63.0,1.117065462394797,1.74,6267.371797798198
886,51.0,0.059668841136637896,1.64,3100.999618824682
887,63.0,0.5526726228040575,1.95,5284.308683892288
888,63.0,0.473313712833194,1.65,5172.634560775414
889,49.0,0.04199034129871754,1.86,2862.273540848538
890,44.0,0.7820164615797902,1.79,3662.2010713278714
891,46.0,0.11615483447137842,1.74,2712.823730328386
892,44.0,1.0328307550375153,1.96,4065.665984570755
893,35.0,0.7174488953859305,1.91,2827.4064289008456
894,58.0,0.08002005770953585,1.65,3899.035347065195
895,24.0,0.10512600499030639,1.73,1154.3543704349318
896,26.0,0.39914722700203825,1.55,1745.6507807807996
897,28.0,0.0983876605156852,1.84,1343.495355357636
898,54.0,0.4728956465744091,1.55,4111.0230940538295
899,63.0,1.05291122100234,1.56,6151.185408184949
900,52.0,0.8761796356180581,1.71,4593.465382550632
901,42.0,0.16392999668750913,1.69,2442.640996368699
902,50.0,0.5135896789927819,1.86,3762.992414928447
903,30.0,0.13066601313480047,1.62,1519.5803968808204
904,22.0,0.27577611767241694,1.67,1352.4595619945196
905,40.0,0.3491536667938282,1.92,2574.6622774707926
906,56.0,1.0430347258690476,1.78,5306.607208529041
907,62.0,1.027694825204338,1.86,5980.971163488091
908,64.0,0.4912676049874126,1.99,5298.890655505209
909,62.0,0.48654817470741973,1.68,5070.971928998347
910,49.0,0.22353486633475234,1.95,3156.7744978944693
911,52.0,0.5304679226511575,1.74,4005.1559802340107
912,27.0,0.5444348598599376,1.98,2024.377067665978
913,54.0,0.2651584354446808,1.79,3763.542426898186
914,49.0,0.8600760908097915,1.71,4263.0893563765785
915,53.0,0.41277482090035494,1.98,3880.555001434688
916,31.0,0.6661845731825607,1.76,2492.0763633027505
917,48.0,0.573509222386281,1.65,3677.966927015661
918,27.0,-0.32191778122401715,1.52,568.9874746857959
919,34.0,0.6024136747892387,1.75,2579.1044961006896
920,50.0,0.24676817959749037,1.71,3319.4659073156668
921,51.0,1.0996428889415777,1.64,4868.955500093079
922,34.0,0.6600689395003868,1.82,2672.3984707996347
923,60.0,0.8988024247937223,1.81,5523.153286401663
924,60.0,0.2805056678534733,1.66,4476.220147077947
925,56.0,0.597814378207513,1.59,4547.473607205107
926,34.0,0.6988455266351066,1.96,2717.8910962866607
927,23.0,0.303651654470722,1.97,1417.0853305030093
928,54.0,0.4089089311917137,1.93,3990.535125116155
929,62.0,0.4523752949159046,1.53,5001.643445745156
930,27.0,0.49401364068343817,1.99,1936.5589161884523
931,51.0,0.32572295206294644,1.51,3540.546552217735
932,37.0,0.3763208637899834,1.95,2384.510693568362
933,48.0,0.5123099339888276,1.55,3566.027382658341
934,52.0,0.8303031069351232,1.95,4491.280506915101
935,49.0,0.1801018295605945,1.65,3106.1743592119947
936,54.0,0.5015726287612654,1.78,4166.121643445811
937,57.0,0.7618396421883333,1.8,4940.147325219835
938,64.0,1.1421371176434088,1.72,6437.473131989529
939,40.0,0.4674884682902358,1.75,2793.731645052385
940,23.0,0.5140227288227264,1.93,1782.2285810888768
941,61.0,0.11728681144224767,1.78,4317.83575400348
942,49.0,0.6906298578194288,1.77,3973.1155524593605
943,60.0,0.7225178224916177,1.55,5219.380793113085
944,23.0,0.5691458621223296,1.6,1892.5678991076277
945,47.0,0.40410144726878766,1.66,3295.332972083982
946,59.0,0.4739320313603678,1.81,4681.87361756496
947,62.0,0.2036488742688684,1.93,4569.593028347318
948,29.0,0.7384632771403575,1.73,2496.0277330900185
949,60.0,0.11303042344983288,1.93,4171.541661954958
950,37.0,0.2808673149359807,1.84,2238.7107678721386
951,57.0,0.3828883839949967,1.98,4269.748058695579
952,24.0,0.44452495893155086,1.89,1717.5099638943625
953,22.0,0.8622698073769368,1.66,2349.219184267835
954,64.0,-0.32391447398763906,1.51,3931.16292793174
955,33.0,-0.12830682851368613,1.72,1270.7184235224672
956,31.0,0.36849032363526535,1.92,1968.5345941012354
957,58.0,0.8440391848045099,2.0,5164.439088276158
958,39.0,-0.15694919057252044,1.73,1653.826537978126
959,53.0,0.40628106700417527,1.57,3892.9746154748004
960,31.0,0.6729719159379621,1.92,2486.15330101582
961,45.0,0.3191194743765736,1.63,2965.547900606507
962,42.0,1.0450477352814227,1.52,3927.8288527450436
963,60.0,0.7839067589990576,1.6,5328.661423798066
964,63.0,0.1741018853708377,1.66,4664.333716857467
965,60.0,0.5862473752699229,1.73,4996.26069991028
966,40.0,0.41681531531948235,1.88,2695.8337388097452
967,64.0,0.7371290042404925,1.81,5744.308471461173
968,60.0,0.43149207933371414,1.8,4729.556468366981
969,49.0,0.35637830791647995,1.79,3403.616210100244
970,42.0,0.540645546156995,1.54,3072.9873891076086
971,51.0,0.38987547377639975,1.86,3653.678266060597
972,41.0,0.7963824557582728,1.92,3415.9512187103483
973,48.0,0.4565847323744992,1.9,3464.5098206975777
974,50.0,0.5063737186553775,1.99,3728.5710487407487
975,43.0,-0.08374264136423326,1.51,2092.4550433915297
976,44.0,-0.07223724188751701,1.91,2195.939995535985
977,42.0,0.0043418915619469756,1.64,2169.9438045477077
978,42.0,0.8495976555115289,1.78,3605.764188921258
979,64.0,0.3240439468994035,1.86,5036.764670369704
980,54.0,0.8047318292742964,1.55,4675.144604643639
981,54.0,0.27970755829272687,1.87,3780.108293485754
982,22.0,0.020468959067155068,1.6,914.8171639138309
983,62.0,0.280212712726915,1.71,4720.32161363569
984,40.0,0.6838798921031498,1.6,3158.6157500750223
985,34.0,0.6406782208750637,1.54,2635.0429361283254
986,30.0,0.36166007752238777,1.76,1913.3847206804567
987,63.0,0.9575565370458317,1.58,5991.127386626891
988,27.0,0.8312482751758867,1.74,2541.48257952605
989,34.0,0.5827694871918094,1.95,2522.473353351466
990,59.0,0.12018319713005143,1.76,4083.8740240134844
991,39.0,0.4720846392572355,1.6,2719.563820236968
992,23.0,0.2490666799689979,1.7,1352.4133559472964
993,27.0,0.8650641845696057,1.96,2573.462814775309
994,26.0,0.42251192181448266,1.77,1792.3150612509523
995,31.0,0.7265308599944968,1.57,2589.399263558347
996,63.0,0.8187424749779398,1.93,5740.25214955274
997,60.0,1.199034380569178,1.78,6035.806621519262
998,55.0,0.08907428407567286,1.69,3576.386284928577
999,57.0,0.16776895552955867,1.75,3933.208473359234
